cell #, vertex #, lat, lon
019, 19, 30.758333, -116.111565
019, 20, 30.754167, -116.112339
019, 21, 30.750000, -116.113113
019, 22, 30.745833, -116.113887
019, 23, 30.741667, -116.114662
019, 24, 30.737500, -116.115436
019, 25, 30.737500, -116.111684
019, 26, 30.733333, -116.112458
019, 27, 30.729167, -116.113230
019, 28, 30.725000, -116.114002
019, 29, 30.720833, -116.114775
019, 30, 30.737500, -116.049999
020, 01, 30.800000, -116.050000
020, 02, 30.804167, -116.049999
020, 03, 30.808333, -116.049997
020, 04, 30.812500, -116.049996
020, 05, 30.816667, -116.049994
020, 06, 30.816667, -116.054162
020, 07, 30.816667, -116.058330
020, 08, 30.816667, -116.062499
020, 09, 30.816667, -116.066667
020, 10, 30.816667, -116.070832
020, 11, 30.816667, -116.074997
020, 12, 30.816667, -116.079162
020, 13, 30.816667, -116.083328
020, 14, 30.816667, -116.087496
020, 15, 30.816667, -116.091664
020, 16, 30.816667, -116.095832
020, 17, 30.816667, -116.100000
020, 18, 30.816667, -116.104165
020, 19, 30.816667, -116.108330
020, 20, 30.816667, -116.112496
020, 21, 30.816667, -116.116661
020, 22, 30.820833, -116.116662
020, 23, 30.825000, -116.116664
020, 24, 30.829167, -116.116665
020, 25, 30.833333, -116.116667
020, 26, 30.762500, -116.140815
020, 27, 30.762500, -116.137062
020, 28, 30.762500, -116.133310
020, 29, 30.762500, -116.129557
020, 30, 30.762500, -116.125804
020, 31, 30.762500, -116.122052
020, 32, 30.762500, -116.118299
020, 33, 30.762500, -116.114545
020, 34, 30.800000, -116.050000
021, 01, 30.833333, -116.116667
021, 02, 30.837500, -116.116665
021, 03, 30.841667, -116.116664
021, 04, 30.845833, -116.116662
021, 05, 30.850000, -116.116661
021, 06, 30.850000, -116.120829
021, 07, 30.850000, -116.124997
021, 08, 30.850000, -116.129165
021, 09, 30.850000, -116.133333
021, 10, 30.850000, -116.137499
021, 11, 30.850000, -116.141664
021, 12, 30.850000, -116.145829
021, 13, 30.850000, -116.149994
021, 14, 30.850000, -116.154162
021, 15, 30.850000, -116.158330
021, 16, 30.850000, -116.162499
021, 17, 30.787500, -116.177464
021, 18, 30.787500, -116.173710
021, 19, 30.783333, -116.174483
021, 20, 30.783333, -116.170730
021, 21, 30.779167, -116.171502
021, 22, 30.779167, -116.167749
021, 23, 30.775000, -116.164768
021, 24, 30.775000, -116.161014
021, 25, 30.770833, -116.161787
021, 26, 30.770833, -116.158034
021, 27, 30.770833, -116.154281
021, 28, 30.766667, -116.151302
021, 29, 30.766667, -116.147548
021, 30, 30.766667, -116.143797
021, 31, 30.762500, -116.140815
021, 32, 30.833333, -116.116667
022, 01, 30.850000, -116.162499
022, 02, 30.850000, -116.166667
022, 03, 30.850000, -116.170832
022, 04, 30.850000, -116.174997
022, 05, 30.850000, -116.179162
022, 06, 30.850000, -116.183328
022, 07, 30.854167, -116.183329
022, 08, 30.858333, -116.183330
022, 09, 30.862500, -116.183332
022, 10, 30.866667, -116.183333
022, 11, 30.870833, -116.183332
022, 12, 30.875000, -116.183330
022, 13, 30.879167, -116.183329
022, 14, 30.816667, -116.239644
022, 15, 30.812500, -116.236660
022, 16, 30.812500, -116.232905
022, 17, 30.808333, -116.233676
022, 18, 30.808333, -116.229920
022, 19, 30.804167, -116.226936
022, 20, 30.804167, -116.223182
022, 21, 30.800000, -116.220200
022, 22, 30.800000, -116.216446
022, 23, 30.800000, -116.212692
022, 24, 30.795833, -116.205952
022, 25, 30.795833, -116.202200
022, 26, 30.795833, -116.198446
022, 27, 30.795833, -116.194692
022, 28, 30.795833, -116.190937
022, 29, 30.795833, -116.187183
022, 30, 30.795833, -116.183428
022, 31, 30.795833, -116.179675
022, 32, 30.791667, -116.176692
022, 33, 30.787500, -116.177464
022, 34, 30.850000, -116.162499
023, 01, 30.879167, -116.183329
023, 02, 30.883333, -116.183328
023, 03, 30.883333, -116.187496
023, 04, 30.883333, -116.191664
023, 05, 30.883333, -116.195832
023, 06, 30.883333, -116.200000
023, 07, 30.883333, -116.204165
023, 08, 30.883333, -116.208330
023, 09, 30.883333, -116.212496
023, 10, 30.883333, -116.216661
023, 11, 30.887500, -116.216662
023, 12, 30.891667, -116.216664
023, 13, 30.895833, -116.216665
023, 14, 30.900000, -116.216667
023, 15, 30.904167, -116.216665
023, 16, 30.858333, -116.277008
023, 17, 30.854167, -116.274023
023, 18, 30.850000, -116.274793
023, 19, 30.850000, -116.271037
023, 20, 30.845833, -116.268052
023, 21, 30.841667, -116.265066
023, 22, 30.841667, -116.261308
023, 23, 30.837500, -116.262079
023, 24, 30.837500, -116.258323
023, 25, 30.837500, -116.254569
023, 26, 30.833333, -116.251585
023, 27, 30.833333, -116.247829
023, 28, 30.833333, -116.244073
023, 29, 30.829167, -116.244842
023, 30, 30.825000, -116.245612
023, 31, 30.825000, -116.241856
023, 32, 30.820833, -116.242626
023, 33, 30.816667, -116.239644
023, 34, 30.879167, -116.183329
024, 01, 30.904167, -116.216665
024, 02, 30.908333, -116.216664
024, 03, 30.912500, -116.216662
024, 04, 30.916667, -116.216661
024, 05, 30.916667, -116.220829
024, 06, 30.916667, -116.224997
024, 07, 30.916667, -116.229165
024, 08, 30.916667, -116.233333
024, 09, 30.916667, -116.237499
024, 10, 30.916667, -116.241664
024, 11, 30.916667, -116.245829
024, 12, 30.916667, -116.249994
024, 13, 30.920833, -116.249996
024, 14, 30.925000, -116.249997
024, 15, 30.929167, -116.249999
024, 16, 30.933333, -116.250000
024, 17, 30.937500, -116.249999
024, 18, 30.891667, -116.312179
024, 19, 30.891667, -116.308422
024, 20, 30.887500, -116.309191
024, 21, 30.883333, -116.306204
024, 22, 30.879167, -116.303216
024, 23, 30.879167, -116.299459
024, 24, 30.875000, -116.300229
024, 25, 30.875000, -116.296471
024, 26, 30.870833, -116.293484
024, 27, 30.870833, -116.289727
024, 28, 30.866667, -116.286741
024, 29, 30.866667, -116.282984
024, 30, 30.866667, -116.279227
024, 31, 30.862500, -116.279996
024, 32, 30.862500, -116.276239
024, 33, 30.858333, -116.277008
024, 34, 30.904167, -116.216665
025, 01, 30.937500, -116.249999
025, 02, 30.941667, -116.249997
025, 03, 30.945833, -116.249996
025, 04, 30.950000, -116.249994
025, 05, 30.950000, -116.254162
025, 06, 30.950000, -116.258330
025, 07, 30.950000, -116.262499
025, 08, 30.950000, -116.266667
025, 09, 30.950000, -116.270832
025, 10, 30.950000, -116.274997
025, 11, 30.950000, -116.279162
025, 12, 30.950000, -116.283328
025, 13, 30.950000, -116.287496
025, 14, 30.950000, -116.291664
025, 15, 30.950000, -116.295832
025, 16, 30.950000, -116.300000
025, 17, 30.950000, -116.304165
025, 18, 30.950000, -116.308330
025, 19, 30.950000, -116.312496
025, 20, 30.950000, -116.316661
025, 21, 30.950000, -116.320829
025, 22, 30.950000, -116.324997
025, 23, 30.950000, -116.329165
025, 24, 30.895833, -116.337716
025, 25, 30.895833, -116.333959
025, 26, 30.895833, -116.330202
025, 27, 30.895833, -116.326444
025, 28, 30.895833, -116.322685
025, 29, 30.895833, -116.318927
025, 30, 30.895833, -116.315169
025, 31, 30.895833, -116.311410
025, 32, 30.891667, -116.312179
025, 33, 30.937500, -116.249999
026, 01, 30.950000, -116.329165
026, 02, 30.950000, -116.333333
026, 03, 30.950000, -116.337499
026, 04, 30.950000, -116.341664
026, 05, 30.950000, -116.345829
026, 06, 30.950000, -116.349994
026, 07, 30.941667, -116.415728
026, 08, 30.941667, -116.411968
026, 09, 30.937500, -116.412735
026, 10, 30.933333, -116.413503
026, 11, 30.929167, -116.410508
026, 12, 30.925000, -116.411273
026, 13, 30.920833, -116.408282
026, 14, 30.916667, -116.405289
